province_id,Provinsi,indicator,value
31,Sulawesi Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0033
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0165
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3614
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0070999999999999
31,Sulawesi Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6083
31,Sulawesi Barat,workforce_capacity_index,295.8442028985507
32,Sulawesi Selatan,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,84.0
32,Sulawesi Selatan,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,45.81
32,Sulawesi Selatan,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.21
32,Sulawesi Selatan,Jumlah Kasus Penyakit - Angka Penemuan TBC,65.0
32,Sulawesi Selatan,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,1954.0
32,Sulawesi Selatan,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,8.27
32,Sulawesi Selatan,Jumlah Puskesmas Non Rawat Inap,168.0
32,Sulawesi Selatan,Jumlah Puskesmas Rawat Inap,306.0
32,Sulawesi Selatan,Jumlah Rumah Sakit Khusus,24.0
32,Sulawesi Selatan,Jumlah Rumah Sakit Umum,100.0
32,Sulawesi Selatan,Jumlah Tenaga Kesehatan Psikologi Klinis,21.0
32,Sulawesi Selatan,Jumlah Tenaga Kesehatan Tradisional,5.0
32,Sulawesi Selatan,Jumlah Tenaga Keteknisan Medis,3.0
32,Sulawesi Selatan,Jumlah Tenaga Keterapian Fisik,615.0
32,Sulawesi Selatan,Jumlah Tenaga Medis,7.0
32,Sulawesi Selatan,Jumlah Tenaga Teknik Biomedika,4.0
32,Sulawesi Selatan,Tenaga Gizi,2.0
32,Sulawesi Selatan,Tenaga Kebidanan,20.0
32,Sulawesi Selatan,Tenaga Kefarmasian,6.0
32,Sulawesi Selatan,Tenaga Kesehatan Lingkungan,1.0
32,Sulawesi Selatan,Tenaga Kesehatan Masyarakat,5.0
32,Sulawesi Selatan,Tenaga Medis,27.0
32,Sulawesi Selatan,disease_burden_index,359.54833333333335
32,Sulawesi Selatan,facility_index,237.0
32,Sulawesi Selatan,insurance_coverage_index,0.17708
32,Sulawesi Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0028
32,Sulawesi Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2492
32,Sulawesi Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.6113000000000001
32,Sulawesi Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0052
32,Sulawesi Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0169
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0081999999999999
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3449
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.0058
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0009
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0007
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0018
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0034999999999999
32,Sulawesi Selatan,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6341
32,Sulawesi Selatan,workforce_capacity_index,59.66666666666666
33,Sulawesi Tengah,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,80.0
33,Sulawesi Tengah,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,35.61
33,Sulawesi Tengah,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.41
33,Sulawesi Tengah,Jumlah Kasus Penyakit - Angka Penemuan TBC,84.0
33,Sulawesi Tengah,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,732.0
33,Sulawesi Tengah,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,8.65
33,Sulawesi Tengah,Jumlah Puskesmas Non Rawat Inap,94.0
33,Sulawesi Tengah,Jumlah Puskesmas Rawat Inap,125.0
33,Sulawesi Tengah,Jumlah Rumah Sakit Khusus,4.0
33,Sulawesi Tengah,Jumlah Rumah Sakit Umum,37.0
33,Sulawesi Tengah,Jumlah Tenaga Kesehatan Psikologi Klinis,32.0
33,Sulawesi Tengah,Jumlah Tenaga Kesehatan Tradisional,2.0
33,Sulawesi Tengah,Jumlah Tenaga Keteknisan Medis,570.0
33,Sulawesi Tengah,Jumlah Tenaga Keterapian Fisik,135.0
33,Sulawesi Tengah,Jumlah Tenaga Medis,2.0
33,Sulawesi Tengah,Jumlah Tenaga Teknik Biomedika,1.0
33,Sulawesi Tengah,Tenaga Gizi,688.0
33,Sulawesi Tengah,Tenaga Kebidanan,7.0
33,Sulawesi Tengah,Tenaga Kefarmasian,2.0
33,Sulawesi Tengah,Tenaga Kesehatan Lingkungan,714.0
33,Sulawesi Tengah,Tenaga Kesehatan Masyarakat,3.0
33,Sulawesi Tengah,Tenaga Medis,9.0
33,Sulawesi Tengah,disease_burden_index,156.77833333333334
33,Sulawesi Tengah,facility_index,109.5
33,Sulawesi Tengah,insurance_coverage_index,0.1656399999999999
33,Sulawesi Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0005
33,Sulawesi Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.1966
33,Sulawesi Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.595
33,Sulawesi Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0229
33,Sulawesi Tengah,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0132
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0104
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3567
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0018
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.0029
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0051
33,Sulawesi Tengah,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6209
33,Sulawesi Tengah,workforce_capacity_index,180.41666666666663
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,81.0
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,41.03
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.23
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - Angka Penemuan TBC,72.0
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,600.0
34,Sulawesi Tenggara,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,6.69
34,Sulawesi Tenggara,Jumlah Puskesmas Non Rawat Inap,199.0
34,Sulawesi Tenggara,Jumlah Puskesmas Rawat Inap,109.0
34,Sulawesi Tenggara,Jumlah Rumah Sakit Khusus,4.0
34,Sulawesi Tenggara,Jumlah Rumah Sakit Umum,39.0
34,Sulawesi Tenggara,Jumlah Tenaga Kesehatan Psikologi Klinis,16.0
34,Sulawesi Tenggara,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
34,Sulawesi Tenggara,Jumlah Tenaga Keteknisan Medis,1.0
34,Sulawesi Tenggara,Jumlah Tenaga Keterapian Fisik,129.0
34,Sulawesi Tenggara,Jumlah Tenaga Medis,2.0
34,Sulawesi Tenggara,Jumlah Tenaga Teknik Biomedika,2.0
34,Sulawesi Tenggara,Tenaga Gizi,1.0
34,Sulawesi Tenggara,Tenaga Kebidanan,8.0
34,Sulawesi Tenggara,Tenaga Kefarmasian,3.0
34,Sulawesi Tenggara,Tenaga Kesehatan Lingkungan,795.0
34,Sulawesi Tenggara,Tenaga Kesehatan Masyarakat,4.0
34,Sulawesi Tenggara,Tenaga Medis,10.0
34,Sulawesi Tenggara,disease_burden_index,133.49166666666667
34,Sulawesi Tenggara,facility_index,154.0
34,Sulawesi Tenggara,insurance_coverage_index,0.17216
34,Sulawesi Tenggara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0005
34,Sulawesi Tenggara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2242
34,Sulawesi Tenggara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.59
34,Sulawesi Tenggara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0288
34,Sulawesi Tenggara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0173
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0177
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2506
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0028
34,Sulawesi Tenggara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.726
34,Sulawesi Tenggara,workforce_capacity_index,83.17753623188406
35,Sulawesi Utara,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,82.0
35,Sulawesi Utara,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,57.95
35,Sulawesi Utara,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.37
35,Sulawesi Utara,Jumlah Kasus Penyakit - Angka Penemuan TBC,67.0
35,Sulawesi Utara,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,812.0
35,Sulawesi Utara,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,15.11
35,Sulawesi Utara,Jumlah Puskesmas Non Rawat Inap,104.0
35,Sulawesi Utara,Jumlah Puskesmas Rawat Inap,99.0
35,Sulawesi Utara,Jumlah Rumah Sakit Khusus,8.0
35,Sulawesi Utara,Jumlah Rumah Sakit Umum,52.0
35,Sulawesi Utara,Jumlah Tenaga Kesehatan Psikologi Klinis,17.0
35,Sulawesi Utara,Jumlah Tenaga Kesehatan Tradisional,1.0
35,Sulawesi Utara,Jumlah Tenaga Keteknisan Medis,643.0
35,Sulawesi Utara,Jumlah Tenaga Keterapian Fisik,217.0
35,Sulawesi Utara,Jumlah Tenaga Medis,3.0
35,Sulawesi Utara,Jumlah Tenaga Teknik Biomedika,904.0
35,Sulawesi Utara,Tenaga Gizi,720.0
35,Sulawesi Utara,Tenaga Kebidanan,3.0
35,Sulawesi Utara,Tenaga Kefarmasian,2.0
35,Sulawesi Utara,Tenaga Kesehatan Lingkungan,552.0
35,Sulawesi Utara,Tenaga Kesehatan Masyarakat,1.0
35,Sulawesi Utara,Tenaga Medis,10.0
35,Sulawesi Utara,disease_burden_index,172.405
35,Sulawesi Utara,facility_index,101.5
35,Sulawesi Utara,insurance_coverage_index,0.17226
35,Sulawesi Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0016
35,Sulawesi Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.3268999999999999
35,Sulawesi Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.5047
35,Sulawesi Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0032
35,Sulawesi Utara,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0249
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0098999999999999
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.2534
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.005995238095238
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0050125
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.004025
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0028
35,Sulawesi Utara,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.7265999999999999
35,Sulawesi Utara,workforce_capacity_index,256.0833333333333
36,Sumatera Barat,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,86.0
36,Sumatera Barat,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,41.63
36,Sumatera Barat,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,0.02
36,Sumatera Barat,Jumlah Kasus Penyakit - Angka Penemuan TBC,62.0
36,Sumatera Barat,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,578.0
36,Sumatera Barat,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,1.11
36,Sumatera Barat,Jumlah Puskesmas Non Rawat Inap,172.0
36,Sumatera Barat,Jumlah Puskesmas Rawat Inap,108.0
36,Sumatera Barat,Jumlah Rumah Sakit Khusus,30.0
36,Sumatera Barat,Jumlah Rumah Sakit Umum,53.0
36,Sumatera Barat,Jumlah Tenaga Kesehatan Psikologi Klinis,31.0
36,Sumatera Barat,Jumlah Tenaga Kesehatan Tradisional,2.0
36,Sumatera Barat,Jumlah Tenaga Keteknisan Medis,2.0
36,Sumatera Barat,Jumlah Tenaga Keterapian Fisik,380.0
36,Sumatera Barat,Jumlah Tenaga Medis,5.0
36,Sumatera Barat,Jumlah Tenaga Teknik Biomedika,2.0
36,Sumatera Barat,Tenaga Gizi,1.0
36,Sumatera Barat,Tenaga Kebidanan,9.0
36,Sumatera Barat,Tenaga Kefarmasian,3.0
36,Sumatera Barat,Tenaga Kesehatan Lingkungan,641.0
36,Sumatera Barat,Tenaga Kesehatan Masyarakat,2.0
36,Sumatera Barat,Tenaga Medis,12.0
36,Sumatera Barat,disease_burden_index,128.1266666666667
36,Sumatera Barat,facility_index,140.0
36,Sumatera Barat,insurance_coverage_index,0.1698
36,Sumatera Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0017
36,Sumatera Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_non-penerima_bantuan_iuran_(non-pbi)_ratio,0.2673
36,Sumatera Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_bpjs_kesehatan_penerima_bantuan_iuran_(pbi)_ratio,0.4839
36,Sumatera Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_jamkesda_ratio,0.0842
36,Sumatera Barat,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_perusahaan/kantor_ratio,0.0118999999999999
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_jumlah_ratio,1.0
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_lainnya_ratio,0.0134
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_mengobati_sendiri_ratio,0.3533
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_merasa_tidak_perlu_ratio,0.004
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_biaya_transport_ratio,0.0021
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_sarana_transportasi_ratio,0.0012
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_ada_yang_mendampingi_ratio,0.006325
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_tidak_punya_biaya_berobat_ratio,0.0077
36,Sumatera Barat,penduduk_yang_mempunyai_keluhan_kesehatan_selama_sebulan_terakhir_dan_tidak_berobat_jalan_menurut_alasan_utama_tidak_berobat_jalan_-_waktu_tunggu_pelayanan_lama_ratio,0.6183
36,Sumatera Barat,workforce_capacity_index,90.83333333333331
37,Sumatera Selatan,Jumlah Kasus Penyakit - Angka Keberhasilan Pengobatan TBC,89.0
37,Sumatera Selatan,Jumlah Kasus Penyakit - Angka Kesakitan DBD per 100.000 Penduduk,45.57
37,Sumatera Selatan,Jumlah Kasus Penyakit - Angka Kesakitan Malaria per 1.000 Penduduk,17.34722222222222
37,Sumatera Selatan,Jumlah Kasus Penyakit - Angka Penemuan TBC,63.0
37,Sumatera Selatan,Jumlah Kasus Penyakit - HIV/AIDS Kasus Baru,927.0
37,Sumatera Selatan,Jumlah Kasus Penyakit - Penemuan Kasus Baru Kusta per 100.000 Penduduk,3.0
37,Sumatera Selatan,Jumlah Puskesmas Non Rawat Inap,244.0
37,Sumatera Selatan,Jumlah Puskesmas Rawat Inap,110.0
37,Sumatera Selatan,Jumlah Rumah Sakit Khusus,17.0
37,Sumatera Selatan,Jumlah Rumah Sakit Umum,72.0
37,Sumatera Selatan,Jumlah Tenaga Kesehatan Psikologi Klinis,49.0
37,Sumatera Selatan,Jumlah Tenaga Kesehatan Tradisional,27.130434782608692
37,Sumatera Selatan,Jumlah Tenaga Keteknisan Medis,2.0
37,Sumatera Selatan,Jumlah Tenaga Keterapian Fisik,418.0
37,Sumatera Selatan,Jumlah Tenaga Medis,6.0
37,Sumatera Selatan,Jumlah Tenaga Teknik Biomedika,3.0
37,Sumatera Selatan,Tenaga Gizi,1.0
37,Sumatera Selatan,Tenaga Kebidanan,15.0
37,Sumatera Selatan,Tenaga Kefarmasian,4.0
37,Sumatera Selatan,Tenaga Kesehatan Lingkungan,1.0
37,Sumatera Selatan,Tenaga Kesehatan Masyarakat,3.0
37,Sumatera Selatan,Tenaga Medis,17.0
37,Sumatera Selatan,disease_burden_index,190.819537037037
37,Sumatera Selatan,facility_index,177.0
37,Sumatera Selatan,insurance_coverage_index,0.15402
37,Sumatera Selatan,penduduk_yang_memiliki_jaminan_kesehatan_menurut_jenis_jaminan_-_asuransi_swasta_ratio,0.0042
